DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2001-Q1,-821,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2001-Q2,-190,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2001-Q3,-509,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2001-Q4,-32,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2002-Q1,-396,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2002-Q2,-371,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2002-Q3,107,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2002-Q4,-568,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2003-Q1,-385,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2003-Q2,-345,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2003-Q3,-588,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2003-Q4,-334,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2004-Q1,-946,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2004-Q2,-1042,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2004-Q3,-468,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2004-Q4,-1063,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2005-Q1,-1017,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2005-Q2,-678,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2005-Q3,-724,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2005-Q4,-947,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2006-Q1,-205,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2006-Q2,-835,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2006-Q3,-500,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2006-Q4,-1053,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2007-Q1,-1033,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2007-Q2,-785,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2007-Q3,-888,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2007-Q4,-958,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2008-Q1,-1351,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2008-Q2,-1024,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2008-Q3,-1127,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2008-Q4,-1418,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2009-Q1,-1147,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2009-Q2,-710,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2009-Q3,-406,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2009-Q4,-788,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2010-Q1,-848,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2010-Q2,-667,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2010-Q3,-808,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2010-Q4,-715,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2011-Q1,-400,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2011-Q2,-691,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2011-Q3,-855,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2011-Q4,-858,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2012-Q1,-943,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2012-Q2,-564,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2012-Q3,-1038,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2012-Q4,-1271,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2013-Q1,-1269,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2013-Q2,-1183,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2013-Q3,-974,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2013-Q4,-1319,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2014-Q1,-837,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2014-Q2,-760,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2014-Q3,-926,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2014-Q4,-1134,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2015-Q1,-937,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2015-Q2,-1573,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2015-Q3,-1272,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2015-Q4,-1972,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2016-Q1,-1865,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2016-Q2,-2103,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2016-Q3,-1356,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2016-Q4,-2422,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2017-Q1,-1483,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2017-Q2,-1517,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2017-Q3,-1304,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2017-Q4,-1767,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2018-Q1,-1091,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2018-Q2,-989,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2018-Q3,-761,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2018-Q4,-1383,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2019-Q1,-902,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2019-Q2,-912,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2019-Q3,-992,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2019-Q4,-1055,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2020-Q1,-217,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2020-Q2,104,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2020-Q3,143,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2020-Q4,302,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2021-Q1,739,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2021-Q2,-289,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2021-Q3,-191,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2021-Q4,721,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, South Australia,Q: Quarterly,2022-Q1,432,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1981-Q2,-274,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1981-Q3,-480,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1981-Q4,-810,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1982-Q1,-106,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1982-Q2,-626,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1982-Q3,-555,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1982-Q4,-328,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1983-Q1,-487,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1983-Q2,156,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1983-Q3,54,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1983-Q4,105,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1984-Q1,-5,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1984-Q2,541,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1984-Q3,106,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1984-Q4,147,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1985-Q1,14,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1985-Q2,510,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1985-Q3,-284,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1985-Q4,21,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1986-Q1,-26,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1986-Q2,151,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1986-Q3,-229,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1986-Q4,-260,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1987-Q1,-688,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1987-Q2,-331,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1987-Q3,-847,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1987-Q4,-440,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1988-Q1,-349,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1988-Q2,-288,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1988-Q3,-194,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1988-Q4,-232,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1989-Q1,92,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1989-Q2,537,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1989-Q3,681,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1989-Q4,446,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1990-Q1,481,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1990-Q2,1182,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1990-Q3,412,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1990-Q4,94,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1991-Q1,155,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1991-Q2,155,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1991-Q3,91,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1991-Q4,-30,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1992-Q1,-154,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1992-Q2,-196,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1992-Q3,-417,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1992-Q4,-44,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1993-Q1,-471,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1993-Q2,-562,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1993-Q3,-351,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1993-Q4,-490,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1994-Q1,-862,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1994-Q2,-404,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1994-Q3,-409,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1994-Q4,-753,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1995-Q1,-746,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1995-Q2,-748,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1995-Q3,-623,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1995-Q4,-614,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1996-Q1,-884,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1996-Q2,-469,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1996-Q3,-650,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1996-Q4,-919,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1997-Q1,-740,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1997-Q2,-1016,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1997-Q3,-791,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1997-Q4,-864,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1998-Q1,-952,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1998-Q2,-1026,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1998-Q3,-750,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1998-Q4,-1007,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1999-Q1,-862,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1999-Q2,-698,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1999-Q3,-600,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,1999-Q4,-686,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2000-Q1,-687,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2000-Q2,-659,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2000-Q3,-649,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2000-Q4,-538,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2001-Q1,-393,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2001-Q2,-556,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2001-Q3,-392,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2001-Q4,-503,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2002-Q1,-226,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2002-Q2,-302,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2002-Q3,40,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2002-Q4,466,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2003-Q1,842,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2003-Q2,645,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2003-Q3,851,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2003-Q4,799,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2004-Q1,779,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2004-Q2,145,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2004-Q3,158,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2004-Q4,-71,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2005-Q1,107,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2005-Q2,73,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2005-Q3,-6,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2005-Q4,132,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2006-Q1,13,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2006-Q2,-221,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2006-Q3,-159,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2006-Q4,-118,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2007-Q1,-55,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2007-Q2,-205,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2007-Q3,247,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2007-Q4,225,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2008-Q1,193,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2008-Q2,65,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2008-Q3,355,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2008-Q4,513,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2009-Q1,261,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2009-Q2,-66,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2009-Q3,87,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Tasmania,Q: Quarterly,2009-Q4,30,NUM: Number,0: Units,,
