DATAFLOW,MEASURE: Measure,ESTIMATE_TYPE: Estimate Type,SEX: Sex,SECTOR: Sector,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,CHANGE : Change Over Previous,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2005-Q2,509.5,AUD: Australian Dollars,1.72%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2005-Q4,522.8,AUD: Australian Dollars,2.61%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2006-Q2,548.6,AUD: Australian Dollars,4.93%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2006-Q4,551.7,AUD: Australian Dollars,0.57%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2007-Q2,573.9,AUD: Australian Dollars,4.02%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2007-Q4,596.5,AUD: Australian Dollars,3.94%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2008-Q2,592.7,AUD: Australian Dollars,-0.64%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2008-Q4,614.6,AUD: Australian Dollars,3.69%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2009-Q2,584,AUD: Australian Dollars,-4.98%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2009-Q4,591.4,AUD: Australian Dollars,1.27%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2010-Q2,617.5,AUD: Australian Dollars,4.41%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2010-Q4,612,AUD: Australian Dollars,-0.89%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2011-Q2,594.9,AUD: Australian Dollars,-2.79%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2011-Q4,624.3,AUD: Australian Dollars,4.94%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2012-Q2,631.3,AUD: Australian Dollars,1.12%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2012-Q4,647.1,AUD: Australian Dollars,2.50%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2013-Q2,659,AUD: Australian Dollars,1.84%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2013-Q4,672.1,AUD: Australian Dollars,1.99%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2014-Q2,649.6,AUD: Australian Dollars,-3.35%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2014-Q4,669.8,AUD: Australian Dollars,3.11%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2015-Q2,671.4,AUD: Australian Dollars,0.24%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2015-Q4,703.7,AUD: Australian Dollars,4.81%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2016-Q2,692.6,AUD: Australian Dollars,-1.58%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2016-Q4,687.6,AUD: Australian Dollars,-0.72%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2017-Q2,683.6,AUD: Australian Dollars,-0.58%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2017-Q4,723,AUD: Australian Dollars,5.76%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2018-Q2,741,AUD: Australian Dollars,2.49%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2018-Q4,762.7,AUD: Australian Dollars,2.93%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2019-Q2,766.7,AUD: Australian Dollars,0.52%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2019-Q4,813.2,AUD: Australian Dollars,6.06%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2020-Q2,791.8,AUD: Australian Dollars,-2.63%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2020-Q4,750.7,AUD: Australian Dollars,-5.19%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2021-Q2,802.2,AUD: Australian Dollars,6.86%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2021-Q4,806.9,AUD: Australian Dollars,0.59%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,3: Persons,Private and Public,G: Retail Trade,Original,Australia,Q: Quarterly,2022-Q2,792.5,AUD: Australian Dollars,-1.78%,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1994-Q4,661.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1995-Q2,670.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1995-Q4,691.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1996-Q2,695,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1996-Q4,689.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1997-Q2,699.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1997-Q4,722.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1998-Q2,735.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1998-Q4,771,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1999-Q2,773.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,1999-Q4,783.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2000-Q2,791.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2000-Q4,780.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2001-Q2,811.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2001-Q4,837.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2002-Q2,863.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2002-Q4,914.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2003-Q2,939.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2003-Q4,976.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2004-Q2,973.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2004-Q4,995,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2005-Q2,1005.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2005-Q4,1037.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2006-Q2,1059.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2006-Q4,1091.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2007-Q2,1073.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2007-Q4,1113.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2008-Q2,1119.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2008-Q4,1152.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2009-Q2,1123.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2009-Q4,1189.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2010-Q2,1176.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2010-Q4,1205.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2011-Q2,1243.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2011-Q4,1263,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2012-Q2,1243.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2012-Q4,1277.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2013-Q2,1336.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2013-Q4,1368.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2014-Q2,1344.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2014-Q4,1409.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2015-Q2,1389.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2015-Q4,1393.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2016-Q2,1400.6,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2016-Q4,1385.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2017-Q2,1377.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2017-Q4,1417,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2018-Q2,1409.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2018-Q4,1448.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2019-Q2,1471,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2019-Q4,1514.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2020-Q2,1495.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2020-Q4,1601.5,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2021-Q2,1573.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2021-Q4,1594.2,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,C: Manufacturing,Original,Australia,Q: Quarterly,2022-Q2,1591.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1994-Q4,675.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1995-Q2,685.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1995-Q4,703.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1996-Q2,720.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1996-Q4,757.7,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1997-Q2,766.8,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1997-Q4,772.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1998-Q2,799.9,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1998-Q4,805.4,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1999-Q2,835.3,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,1999-Q4,846.1,AUD: Australian Dollars,,,
ABS:AWE(1.0.0), All employees average weekly total earnings,Earnings,1: Males,Private and Public,O: Public Administration and Safety,Original,Australia,Q: Quarterly,2000-Q2,868.6,AUD: Australian Dollars,,,
